ip_from,ip_to,country_code,country,region,city,latitude,longitude,zip_code,time_zone,isp,domain,net_speed,idd_code,area_code,weather_station_code,weather_station_name,mcc,mnc,mobile_brand,elevation,ip_from_inet,ip_to_inet,ip_count,cidr,insert_ts
17096192,17096447,TH,Thailand,Prachuap Khiri Khan,Pran Buri,12.38466,99.90983,77120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,8,1.4.222.0,1.4.222.255,256,{1.4.222.0/24},2023-02-28
17096448,17096703,TH,Thailand,Samut Sakhon,Krathum Baen,13.6533,100.25972,74110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,034,THXX0022,Samut Sakhon,520,15/47,TOT 3G,4,1.4.223.0,1.4.223.255,256,{1.4.223.0/24},2023-01-03
17096704,17096959,TH,Thailand,Udon Thani,Non Sa-at,16.97914,102.8937,40280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,220,1.4.224.0,1.4.224.255,256,{1.4.224.0/24},2023-02-03
17096960,17097215,TH,Thailand,Loei,Loei,17.49052,101.72749,42000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,245,1.4.225.0,1.4.225.255,256,{1.4.225.0/24},2023-01-20
17097216,17097471,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.4.226.0,1.4.226.255,256,{1.4.226.0/24},2023-02-09
17097472,17097727,TH,Thailand,Udon Thani,Udon Thani,17.41567,102.78589,41380,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,177,1.4.227.0,1.4.227.255,256,{1.4.227.0/24},2023-01-20
17097728,17097983,TH,Thailand,Kalasin,Kuchinarai,16.541,104.05004,46110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,168,1.4.228.0,1.4.228.255,256,{1.4.228.0/24},2023-01-02
17097984,17098239,TH,Thailand,Udon Thani,Udon Thani,17.41567,102.78589,41380,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,177,1.4.229.0,1.4.229.255,256,{1.4.229.0/24},2023-01-05
17098240,17098495,TH,Thailand,Mukdahan,Nong Sung,16.48299,104.34712,49110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,200,1.4.230.0,1.4.230.255,256,{1.4.230.0/24},2023-01-14
17098496,17098751,TH,Thailand,Khon Kaen,Khon Kaen,16.44671,102.833,40270,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0001,Ban Phai,520,15/47,TOT 3G,166,1.4.231.0,1.4.231.255,256,{1.4.231.0/24},2023-02-19
17098752,17099007,TH,Thailand,Loei,Loei,17.49052,101.72749,42000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,245,1.4.232.0,1.4.232.255,256,{1.4.232.0/24},2023-01-11
17099008,17099263,TH,Thailand,Sakon Nakhon,Charoen Sin,17.57925,103.54033,47290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0020,Sakhon Nakhon,520,15/47,TOT 3G,175,1.4.233.0,1.4.233.255,256,{1.4.233.0/24},2023-02-03
17099264,17099519,TH,Thailand,Sakon Nakhon,Khok Si Suphan,17.04358,104.27311,47260,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0020,Sakhon Nakhon,520,15/47,TOT 3G,173,1.4.234.0,1.4.234.255,256,{1.4.234.0/24},2023-01-18
17099520,17099775,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.4.235.0,1.4.235.255,256,{1.4.235.0/24},2023-02-15
17099776,17100031,TH,Thailand,Udon Thani,Non Sa-at,16.97914,102.8937,40280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,220,1.4.236.0,1.4.236.255,256,{1.4.236.0/24},2023-02-26
17100032,17100287,TH,Thailand,Mukdahan,Dong Luang,16.81589,104.538,49140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,189,1.4.237.0,1.4.237.255,256,{1.4.237.0/24},2023-01-26
17100288,17100543,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.4.238.0,1.4.238.255,256,{1.4.238.0/24},2023-01-12
17100544,17100799,TH,Thailand,Loei,Loei,17.49052,101.72749,42000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,245,1.4.239.0,1.4.239.255,256,{1.4.239.0/24},2023-01-14
17100800,17101055,TH,Thailand,Phatthalung,Srinagarindra,7.56991,99.94353,93180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,53,1.4.240.0,1.4.240.255,256,{1.4.240.0/24},2023-01-20
17101056,17101311,TH,Thailand,Surat Thani,Ko Samui,9.53567,99.93567,84140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,7,1.4.241.0,1.4.241.255,256,{1.4.241.0/24},2023-02-03
17101312,17101823,TH,Thailand,Phatthalung,Srinagarindra,7.56991,99.94353,93180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,53,1.4.242.0,1.4.243.255,512,{1.4.242.0/23},2023-02-10
17101824,17102335,TH,Thailand,Surat Thani,Ko Samui,9.53567,99.93567,84140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,7,1.4.244.0,1.4.245.255,512,{1.4.244.0/23},2023-01-01
17102336,17102591,TH,Thailand,Surat Thani,Surat Thani,9.14011,99.33311,84150,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0047,Surat Thani,520,15/47,TOT 3G,9,1.4.246.0,1.4.246.255,256,{1.4.246.0/24},2023-01-26
17102592,17102847,TH,Thailand,Phatthalung,Phatthalung,7.61786,100.07792,93170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,13,1.4.247.0,1.4.247.255,256,{1.4.247.0/24},2023-01-18
17102848,17103103,TH,Thailand,Ubon Ratchathani,Muang Sam Sip,15.51307,104.72565,34140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,045,THXX0039,Ubon Ratchathani,520,15/47,TOT 3G,140,1.4.248.0,1.4.248.255,256,{1.4.248.0/24},2023-01-09
17103104,17103359,TH,Thailand,Ubon Ratchathani,Buntharik,14.75639,105.41147,34110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,045,THXX0039,Ubon Ratchathani,520,15/47,TOT 3G,156,1.4.249.0,1.4.249.255,256,{1.4.249.0/24},2023-01-06
17103360,17103615,TH,Thailand,Chanthaburi,Chanthaburi,12.60961,102.10447,22210,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,039,THXX0044,Chanthaburi,520,15/47,TOT 3G,5,1.4.250.0,1.4.250.255,256,{1.4.250.0/24},2023-01-30
17103616,17103871,TH,Thailand,Chon Buri,Pattaya,12.933006,100.88409,76130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,7,1.4.251.0,1.4.251.255,256,{1.4.251.0/24},2023-01-01
17103872,17104127,TH,Thailand,Yala,Yala,6.53995,101.28128,95000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,21,1.4.252.0,1.4.252.255,256,{1.4.252.0/24},2023-02-05
17104128,17104895,TH,Thailand,Narathiwat,Su-ngai Kolok,6.02977,101.96586,96120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0023,Kota Bharu,520,15/47,TOT 3G,20,1.4.253.0,1.4.255.255,768,"{1.4.253.0/24,1.4.254.0/23}",2023-02-27
17104896,17170175,JP,Japan,Tokyo,Tokyo,35.6895,139.69232,214-0021,+09:00,SoftBank Corp.,softbank.jp,DSL,81,042,JAXX0085,Tokyo,440,04/06/20/40/41/42/43/44/45/46/47/48/90/92/93/94/95/96/97/98,SoftBank,37,1.5.0.0,1.5.254.255,65280,"{1.5.0.0/17,1.5.128.0/18,1.5.192.0/19,1.5.224.0/20,1.5.240.0/21,1.5.248.0/22,1.5.252.0/23,1.5.254.0/24}",2023-01-27
17170176,17170431,JP,Japan,Gifu,Gifu,35.41708,136.76703,500-8176,+09:00,SoftBank Corp.,softbank.jp,DSL,81,058,JAXX0012,Gifu,440,04/06/20/40/41/42/43/44/45/46/47/48/90/92/93/94/95/96/97/98,SoftBank,14,1.5.255.0,1.5.255.255,256,{1.5.255.0/24},2023-01-26
17170432,17170943,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.0.0,1.6.1.255,512,{1.6.0.0/23},2023-01-13
17170944,17171455,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.2.0,1.6.3.255,512,{1.6.2.0/23},2023-02-22
17171456,17171711,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Sify Limited,sifycorp.com,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.6.4.0,1.6.4.255,256,{1.6.4.0/24},2023-01-17
17171712,17172223,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.5.0,1.6.6.255,512,"{1.6.5.0/24,1.6.6.0/24}",2023-01-12
17172224,17172479,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Sify Limited,sifycorp.com,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.6.7.0,1.6.7.255,256,{1.6.7.0/24},2023-01-29
17172480,17182207,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.8.0,1.6.45.255,9728,"{1.6.8.0/21,1.6.16.0/20,1.6.32.0/21,1.6.40.0/22,1.6.44.0/23}",2023-02-14
17182208,17182463,IN,India,Chandigarh,Chandigarh,30.73414,76.79302,160106,+05:30,Sify Limited,sifycorp.com,DSL,91,081,INXX0185,Chandigarh,-,-,-,349,1.6.46.0,1.6.46.255,256,{1.6.46.0/24},2023-02-03
17182464,17184511,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.47.0,1.6.54.255,2048,"{1.6.47.0/24,1.6.48.0/22,1.6.52.0/23,1.6.54.0/24}",2023-01-04
17184512,17184767,IN,India,West Bengal,Kolkata,22.569624,88.3696,700155,+05:30,Sify Limited,sifycorp.com,DSL,91,033,INXX0028,Calcutta,-,-,-,9,1.6.55.0,1.6.55.255,256,{1.6.55.0/24},2023-02-20
17184768,17185023,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.56.0,1.6.56.255,256,{1.6.56.0/24},2023-01-12
17185024,17185279,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.57.0,1.6.57.255,256,{1.6.57.0/24},2023-01-20
17185280,17187967,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.58.0,1.6.68.127,2688,"{1.6.58.0/23,1.6.60.0/22,1.6.64.0/22,1.6.68.0/25}",2023-01-25
17187968,17187975,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.68.128,1.6.68.135,8,{1.6.68.128/29},2023-02-27
17187976,17188487,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.68.136,1.6.70.135,512,"{1.6.68.136/29,1.6.68.144/28,1.6.68.160/27,1.6.68.192/26,1.6.69.0/24,1.6.70.0/25,1.6.70.128/29}",2023-02-20
17188488,17188495,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Litmus7 Systems Consulting Pvt Ltd,litmus7.com,T1,91,044,INXX0075,Madras,-,-,-,13,1.6.70.136,1.6.70.143,8,{1.6.70.136/29},2023-01-12
17188496,17188505,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.70.144,1.6.70.153,10,"{1.6.70.144/29,1.6.70.152/31}",2023-01-17
17188506,17188507,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Litmus7 Systems Consulting Pvt Ltd,litmus7.com,T1,91,044,INXX0075,Madras,-,-,-,13,1.6.70.154,1.6.70.155,2,{1.6.70.154/31},2023-02-22
17188508,17193471,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.70.156,1.6.89.255,4964,"{1.6.70.156/30,1.6.70.160/27,1.6.70.192/26,1.6.71.0/24,1.6.72.0/21,1.6.80.0/21,1.6.88.0/23}",2023-01-29
17193472,17193727,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Sify Limited,sifycorp.com,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.6.90.0,1.6.90.255,256,{1.6.90.0/24},2023-01-03
17193728,17196543,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.91.0,1.6.101.255,2816,"{1.6.91.0/24,1.6.92.0/22,1.6.96.0/22,1.6.100.0/23}",2023-02-21
17196544,17196799,IN,India,Haryana,Gurgaon,28.466713,77.03367,122101,+05:30,Sify Limited,sifycorp.com,DSL,91,0124,INXX0142,New Delhi/Safdarjung,-,-,-,224,1.6.102.0,1.6.102.255,256,{1.6.102.0/24},2023-02-14
17196800,17197311,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.103.0,1.6.104.255,512,"{1.6.103.0/24,1.6.104.0/24}",2023-02-07
17197312,17197567,IN,India,Madhya Pradesh,Bhopal,23.266573,77.39997,463120,+05:30,Sify Limited,sifycorp.com,DSL,91,0755,INXX0023,Bhopal,-,-,-,501,1.6.105.0,1.6.105.255,256,{1.6.105.0/24},2023-01-18
17197568,17197823,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.106.0,1.6.106.255,256,{1.6.106.0/24},2023-01-18
17197824,17198079,IN,India,Chandigarh,Chandigarh,30.73414,76.79302,160106,+05:30,Sify Limited,sifycorp.com,DSL,91,081,INXX0185,Chandigarh,-,-,-,349,1.6.107.0,1.6.107.255,256,{1.6.107.0/24},2023-02-28
17198080,17201151,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.108.0,1.6.119.255,3072,"{1.6.108.0/22,1.6.112.0/21}",2023-01-29
17201152,17201407,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.120.0,1.6.120.255,256,{1.6.120.0/24},2023-01-12
17201408,17201919,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.121.0,1.6.122.255,512,"{1.6.121.0/24,1.6.122.0/24}",2023-02-27
17201920,17202175,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.123.0,1.6.123.255,256,{1.6.123.0/24},2023-02-23
17202176,17204479,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.124.0,1.6.132.255,2304,"{1.6.124.0/22,1.6.128.0/22,1.6.132.0/24}",2023-02-07
17204480,17204735,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Sify Limited,sifycorp.com,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.6.133.0,1.6.133.255,256,{1.6.133.0/24},2023-02-07
17204736,17205247,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.134.0,1.6.135.255,512,{1.6.134.0/23},2023-01-25
17205248,17205503,IN,India,Delhi,Delhi,28.666775,77.21668,110008,+05:30,Sify Limited,sifycorp.com,DSL,91,011,INXX0038,Delhi,-,-,-,220,1.6.136.0,1.6.136.255,256,{1.6.136.0/24},2023-02-18
17205504,17210367,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.137.0,1.6.155.255,4864,"{1.6.137.0/24,1.6.138.0/23,1.6.140.0/22,1.6.144.0/21,1.6.152.0/22}",2023-01-21
17210368,17210623,IN,India,West Bengal,Kolkata,22.569624,88.3696,700155,+05:30,Sify Limited,sifycorp.com,DSL,91,033,INXX0028,Calcutta,-,-,-,9,1.6.156.0,1.6.156.255,256,{1.6.156.0/24},2023-01-03
17210624,17211903,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.157.0,1.6.161.255,1280,"{1.6.157.0/24,1.6.158.0/23,1.6.160.0/23}",2023-01-08
17211904,17212159,IN,India,Jharkhand,Jamshedpur,22.8,86.18333,831018,+05:30,Sify Limited,sifycorp.com,DSL,91,0657,INXX0156,Jamshedpur,-,-,-,164,1.6.162.0,1.6.162.255,256,{1.6.162.0/24},2023-02-18
17212160,17213439,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.163.0,1.6.167.255,1280,"{1.6.163.0/24,1.6.164.0/22}",2023-02-05
17213440,17213695,IN,India,Bihar,Patna,25.600037,85.116684,800015,+05:30,Sify Limited,sifycorp.com,DSL,91,099,INXX0100,Patna,-,-,-,60,1.6.168.0,1.6.168.255,256,{1.6.168.0/24},2023-01-18
17213696,17213951,IN,India,Odisha,Bhubaneshwar,20.23333,85.83333,752101,+05:30,Sify Limited,sifycorp.com,DSL,91,0674,INXX0024,Bhubaneshwar,-,-,-,27,1.6.169.0,1.6.169.255,256,{1.6.169.0/24},2023-01-15
17213952,17216255,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.170.0,1.6.178.255,2304,"{1.6.170.0/23,1.6.172.0/22,1.6.176.0/23,1.6.178.0/24}",2023-01-08
17216256,17216767,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.6.179.0,1.6.180.255,512,"{1.6.179.0/24,1.6.180.0/24}",2023-02-24
17216768,17217791,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.181.0,1.6.184.255,1024,"{1.6.181.0/24,1.6.182.0/23,1.6.184.0/24}",2023-01-09
17217792,17218047,IN,India,Maharashtra,Pune,18.519663,73.85451,412415,+05:30,Sify Limited,sifycorp.com,DSL,91,020,INXX0164,Poona,-,-,-,555,1.6.185.0,1.6.185.255,256,{1.6.185.0/24},2023-01-12
17218048,17218303,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.186.0,1.6.186.255,256,{1.6.186.0/24},2023-01-20
17218304,17218559,IN,India,Maharashtra,Palghar,19.68333,72.75,401606,+05:30,Sify Limited,sifycorp.com,DSL,91,02525,INXX0184,Aurangabad,-,-,-,11,1.6.187.0,1.6.187.255,256,{1.6.187.0/24},2023-01-29
17370624,17370687,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,TM Technology Services Sdn. Bhd.,webe.com.my,DSL,60,03,MYXX0006,Klang,502,153,unifi,49,1.9.14.0,1.9.14.63,64,{1.9.14.0/26},2023-02-15
17218560,17272319,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.6.188.0,1.7.141.255,53760,"{1.6.188.0/22,1.6.192.0/18,1.7.0.0/17,1.7.128.0/21,1.7.136.0/22,1.7.140.0/23}",2023-02-26
17272320,17272575,IN,India,Delhi,Delhi,28.666775,77.21668,110008,+05:30,Sify Limited,sifycorp.com,DSL,91,011,INXX0038,Delhi,-,-,-,220,1.7.142.0,1.7.142.255,256,{1.7.142.0/24},2023-01-16
17272576,17274623,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.143.0,1.7.150.255,2048,"{1.7.143.0/24,1.7.144.0/22,1.7.148.0/23,1.7.150.0/24}",2023-01-15
17274624,17274879,IN,India,Mizoram,Aizawl,23.73333,92.71667,796081,+05:30,Sify Limited,sifycorp.com,DSL,91,0389,INXX0200,Aizwal,-,-,-,993,1.7.151.0,1.7.151.255,256,{1.7.151.0/24},2023-01-16
17274880,17275391,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.152.0,1.7.153.255,512,{1.7.152.0/23},2023-02-17
17275392,17275647,IN,India,Andhra Pradesh,Visakhapatnam,17.69004,83.20925,531026,+05:30,Sify Limited,sifycorp.com,DSL,91,0891,INXX0134,Visakhapatnam,-,-,-,37,1.7.154.0,1.7.154.255,256,{1.7.154.0/24},2023-02-13
17275648,17277183,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.155.0,1.7.160.255,1536,"{1.7.155.0/24,1.7.156.0/22,1.7.160.0/24}",2023-02-27
17277184,17277439,IN,India,Gujarat,Kathor,21.3,72.93333,394185,+05:30,Sify Limited,sifycorp.com,DSL,91,02621,INXX0157,Surat,-,-,-,21,1.7.161.0,1.7.161.255,256,{1.7.161.0/24},2023-01-09
17277440,17280767,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.162.0,1.7.174.255,3328,"{1.7.162.0/23,1.7.164.0/22,1.7.168.0/22,1.7.172.0/23,1.7.174.0/24}",2023-02-09
17280768,17281023,IN,India,Bihar,Motihari,26.65,84.91667,845401,+05:30,Sify Limited,sifycorp.com,DSL,91,06252,INXX0090,Muzaffarpur,-,-,-,70,1.7.175.0,1.7.175.255,256,{1.7.175.0/24},2023-01-19
17281024,17283071,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.176.0,1.7.183.255,2048,{1.7.176.0/21},2023-02-08
17283072,17283327,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Sify Limited,sifycorp.com,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.7.184.0,1.7.184.255,256,{1.7.184.0/24},2023-01-12
17283328,17289215,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.185.0,1.7.207.255,5888,"{1.7.185.0/24,1.7.186.0/23,1.7.188.0/22,1.7.192.0/20}",2023-02-27
17289216,17289471,IN,India,Bihar,Motihari,26.65,84.91667,845401,+05:30,Sify Limited,sifycorp.com,DSL,91,06252,INXX0090,Muzaffarpur,-,-,-,70,1.7.208.0,1.7.208.255,256,{1.7.208.0/24},2023-02-24
17289472,17289983,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.209.0,1.7.210.255,512,"{1.7.209.0/24,1.7.210.0/24}",2023-01-15
17289984,17290239,IN,India,West Bengal,Dattapulia,23.2368,88.70653,713409,+05:30,Sify Limited,sifycorp.com,DSL,91,089,INXX0019,Bhatpara,-,-,-,15,1.7.211.0,1.7.211.255,256,{1.7.211.0/24},2023-02-16
17290240,17301503,IN,India,Tamil Nadu,Chennai,13.087898,80.27848,600009,+05:30,Sify Limited,sifycorp.com,DSL,91,044,INXX0075,Madras,-,-,-,13,1.7.212.0,1.7.255.255,11264,"{1.7.212.0/22,1.7.216.0/21,1.7.224.0/19}",2023-02-19
17301504,17306111,CN,China,Beijing,Beijing,39.9075,116.3971,100006,+08:00,Knet Techonlogy (Beijing) Co. Ltd.,knet.cn,T1,86,010,CHXX0008,Beijing,-,-,-,46,1.8.0.0,1.8.17.255,4608,"{1.8.0.0/20,1.8.16.0/23}",2023-01-18
17306112,17306367,CN,China,Beijing,Beijing,39.9075,116.3971,100006,+08:00,Internet Domain Name System Beijing Engineering Resrarch Center Ltd.,knet.cn,T1,86,010,CHXX0008,Beijing,-,-,-,46,1.8.18.0,1.8.18.255,256,{1.8.18.0/24},2023-02-18
17306368,17367039,CN,China,Beijing,Beijing,39.9075,116.3971,100006,+08:00,Knet Techonlogy (Beijing) Co. Ltd.,knet.cn,T1,86,010,CHXX0008,Beijing,-,-,-,46,1.8.19.0,1.8.255.255,60672,"{1.8.19.0/24,1.8.20.0/22,1.8.24.0/21,1.8.32.0/19,1.8.64.0/18,1.8.128.0/17}",2023-01-10
17367040,17367167,MY,Malaysia,Kelantan,Peringat,6.03333,102.28333,16450,+08:00,TM Technology Services Sdn. Bhd.,webe.com.my,DSL,60,09,MYXX0023,Kota Bharu,502,153,unifi,7,1.9.0.0,1.9.0.127,128,{1.9.0.0/25},2023-01-07
